decision,raw_frames,x,y,max_x,action,action_name,prob_0,prob_1,prob_2,prob_3,prob_4,action_entropy_nats,native_reward,native_reward_sum,no_progress_decisions,life,game_time,flag_get,terminated,truncated,game_score,score_gain,coins
1,4,40,79,40,3,right+B,0.03565302491188049,0.21899856626987457,0.10238822549581528,0.6052387356758118,0.0377214178442955,1.1123393774032593,0.0,0.0,1,2,400,0,0,0,0,0,0
2,8,43,79,43,3,right+B,0.035570673644542694,0.21903777122497559,0.10225701332092285,0.605468213558197,0.037666384130716324,1.111759901046753,3.0,3.0,0,2,400,0,0,0,0,0,0
3,12,47,79,47,1,right,0.03556426987051964,0.21905864775180817,0.10242541134357452,0.6051942110061646,0.03775744140148163,1.1123149394989014,4.0,7.0,0,2,400,0,0,0,0,0,0
4,16,52,93,52,2,right+A,0.035867154598236084,0.21983861923217773,0.10368877649307251,0.6025620698928833,0.038043323904275894,1.1169860363006592,5.0,12.0,0,2,400,0,0,0,0,0,0
5,20,59,108,59,3,right+B,0.03575028479099274,0.22014112770557404,0.10315779596567154,0.6027286052703857,0.03822222352027893,1.1165192127227783,6.0,18.0,0,2,399,0,0,0,0,0,0
6,24,66,114,66,3,right+B,0.03624506667256355,0.2217308133840561,0.10588568449020386,0.5969763398170471,0.03916202485561371,1.1268413066864014,7.0,25.0,0,2,399,0,0,0,0,0,0
7,28,73,112,73,3,right+B,0.03530376777052879,0.21901437640190125,0.10248182713985443,0.6051779985427856,0.03802197799086571,1.1123638153076172,7.0,32.0,0,2,399,0,0,0,0,0,0
8,32,80,100,80,0,NOOP,0.035897232592105865,0.22233381867408752,0.1043662577867508,0.5987130403518677,0.03868962079286575,1.122530460357666,7.0,39.0,0,2,399,0,0,0,0,0,0
9,36,87,79,87,2,right+A,0.03562517091631889,0.22189384698867798,0.10511139780282974,0.5985923409461975,0.038777243345975876,1.1228663921356201,7.0,46.0,0,2,399,0,0,0,0,0,0
10,40,95,79,95,3,right+B,0.04035545140504837,0.2448435127735138,0.12725840508937836,0.5410208106040955,0.04652176424860954,1.21148681640625,7.0,53.0,0,2,398,0,0,0,0,0,0
11,44,104,97,104,2,right+A,0.0456530824303627,0.26143166422843933,0.1673177182674408,0.46459251642227173,0.061005111783742905,1.3175626993179321,9.0,62.0,0,2,398,0,0,0,0,0,0
12,48,115,115,115,1,right,0.053724370896816254,0.27153387665748596,0.2515218257904053,0.3272349238395691,0.09598495066165924,1.448724389076233,11.0,73.0,0,2,398,0,0,0,0,0,0
13,52,127,121,127,3,right+B,0.05315063148736954,0.2691550850868225,0.326694518327713,0.22457732260227203,0.12642237544059753,1.4715890884399414,12.0,85.0,0,2,398,0,0,0,0,0,0
14,56,139,114,139,1,right,0.046904705464839935,0.2923177480697632,0.3238229751586914,0.21016012132167816,0.12679453194141388,1.4578466415405273,12.0,97.0,0,2,398,0,0,0,0,0,0
15,60,151,94,151,1,right,0.0442618690431118,0.36084339022636414,0.17284883558750153,0.34815147519111633,0.0738944262266159,1.3690564632415771,11.0,108.0,0,2,397,0,0,0,0,0,0
16,64,162,79,162,2,right+A,0.03676103055477142,0.3348677158355713,0.11353574693202972,0.46045389771461487,0.05438155308365822,1.2502437829971313,11.0,119.0,0,2,397,0,0,0,0,0,0
17,68,170,79,170,3,right+B,0.031023522838950157,0.30958226323127747,0.06244904547929764,0.5557124018669128,0.041232723742723465,1.101891279220581,8.0,127.0,0,2,397,0,0,0,0,0,0
18,72,179,79,179,3,right+B,0.023539908230304718,0.2689867913722992,0.03221534937620163,0.646953821182251,0.02830418385565281,0.9347598552703857,9.0,136.0,0,2,397,0,0,0,0,0,0
19,76,190,79,190,3,right+B,0.0338435173034668,0.2930155098438263,0.05269240587949753,0.5708868503570557,0.049561742693185806,1.098297119140625,11.0,147.0,0,2,397,0,0,0,0,0,0
20,80,202,79,202,3,right+B,0.03999682515859604,0.2917100787162781,0.06735195964574814,0.5231817364692688,0.07775941491127014,1.2073760032653809,11.0,158.0,0,2,396,0,0,0,0,0,0
21,84,214,97,214,2,right+A,0.04411983862519264,0.21997961401939392,0.2668245732784271,0.1963735669851303,0.27270248532295227,1.4972949028015137,12.0,170.0,0,2,396,0,0,0,0,0,0
22,88,226,117,226,2,right+A,0.01487678661942482,0.05241192877292633,0.5296692252159119,0.02535991184413433,0.3776822090148926,1.014687180519104,12.0,182.0,0,2,396,0,0,0,0,0,0
23,92,238,133,238,2,right+A,0.004641166888177395,0.0127310361713171,0.7117063403129578,0.0031668366864323616,0.2677546441555023,0.6935758590698242,12.0,194.0,0,2,396,0,0,0,0,0,0
24,96,250,147,250,2,right+A,0.00937727466225624,0.028351876884698868,0.6556508541107178,0.008078929968178272,0.2985411584377289,0.8213931322097778,12.0,206.0,0,2,396,0,0,0,0,0,0
25,100,262,156,262,2,right+A,0.03038826398551464,0.14458468556404114,0.42815813422203064,0.10310815274715424,0.2937607169151306,1.3430819511413574,11.0,217.0,0,2,395,0,0,0,0,0,0
26,104,274,162,274,4,right+A+B,0.04295726493000984,0.2618982493877411,0.21051302552223206,0.35028380155563354,0.13434761762619019,1.451255202293396,12.0,229.0,0,2,395,0,0,0,0,0,0
27,108,286,163,286,0,NOOP,0.03995826095342636,0.2969949543476105,0.16727112233638763,0.4026850759983063,0.09309066832065582,1.375627040863037,12.0,241.0,0,2,395,0,0,0,0,0,0
28,112,298,151,298,2,right+A,0.0495087094604969,0.28446874022483826,0.24620577692985535,0.29273486137390137,0.12708188593387604,1.4732788801193237,12.0,253.0,0,2,395,0,0,0,0,0,0
29,116,309,131,309,2,right+A,0.037859007716178894,0.11321854591369629,0.5428128838539124,0.046406954526901245,0.25970259308815,1.1948583126068115,11.0,264.0,0,2,395,0,0,0,0,0,0
30,120,307,111,309,4,right+A+B,0.05975143238902092,0.24286262691020966,0.28582707047462463,0.2780038118362427,0.13355514407157898,1.4947848320007324,-1.0,263.0,1,2,394,0,0,0,0,0,0
31,124,309,91,309,1,right,0.050469715148210526,0.24599406123161316,0.14513985812664032,0.4989780783653259,0.05941825360059738,1.2904770374298096,0.0,263.0,2,2,394,0,0,0,0,0,0
32,128,311,102,311,3,right+B,0.04108675941824913,0.2131456583738327,0.09332792460918427,0.6181868314743042,0.03425281122326851,1.0948623418807983,2.0,265.0,0,2,394,0,0,0,0,0,0
33,132,316,101,316,1,right,0.03493403643369675,0.2041652500629425,0.06742417067289352,0.6696839928627014,0.023792637512087822,0.9808436036109924,6.0,271.0,0,2,394,0,0,0,100,100,0
34,136,321,86,321,1,right,0.02769678644835949,0.17846713960170746,0.0506017804145813,0.7270607948303223,0.016173463314771652,0.856330931186676,5.0,276.0,0,2,394,0,0,0,100,100,0
35,140,328,79,328,1,right,0.02247818559408188,0.1599837690591812,0.04107141122221947,0.7645931243896484,0.011873483657836914,0.7674930691719055,6.0,282.0,0,2,393,0,0,0,100,100,0
36,144,336,79,336,3,right+B,0.020834648981690407,0.15680119395256042,0.042278122156858444,0.7689173221588135,0.011168758384883404,0.757166862487793,8.0,290.0,0,2,393,0,0,0,100,100,0
37,148,345,79,345,3,right+B,0.019814956933259964,0.16932828724384308,0.0532197467982769,0.7468206882476807,0.010816394351422787,0.8015064001083374,9.0,299.0,0,2,393,0,0,0,100,100,0
38,152,356,79,356,1,right,0.02509848028421402,0.19735342264175415,0.09588456898927689,0.6634725332260132,0.018190983682870865,0.9826451539993286,11.0,310.0,0,2,393,0,0,0,100,100,0
39,156,368,79,368,1,right,0.026774810627102852,0.18671441078186035,0.10810810327529907,0.6579282879829407,0.02047440968453884,1.005836009979248,12.0,322.0,0,2,393,0,0,0,100,100,0
40,160,378,79,378,1,right,0.03424319624900818,0.20092688500881195,0.13696108758449554,0.6002494692802429,0.027619389817118645,1.1157883405685425,9.0,331.0,0,2,392,0,0,0,100,100,0
41,164,384,79,384,0,NOOP,0.03980642184615135,0.23712216317653656,0.2401711493730545,0.4413640797138214,0.04153618589043617,1.3052868843078613,6.0,337.0,0,2,392,0,0,0,100,100,0
42,168,391,93,391,2,right+A,0.041625019162893295,0.21599717438220978,0.47097185254096985,0.20177061855793,0.0696352943778038,1.3264641761779785,7.0,344.0,0,2,392,0,0,0,100,100,0
43,172,398,109,398,2,right+A,0.024944650009274483,0.12628251314163208,0.6821032762527466,0.07174524664878845,0.09492432326078415,1.0268745422363281,7.0,351.0,0,2,392,0,0,0,100,100,0
44,176,405,123,405,2,right+A,0.015640731900930405,0.08146172016859055,0.7555626630783081,0.020734094083309174,0.12660083174705505,0.8230990171432495,7.0,358.0,0,2,392,0,0,0,100,100,0
45,180,412,133,412,4,right+A+B,0.014557665213942528,0.07244758307933807,0.7565544843673706,0.014743109233677387,0.14169715344905853,0.8018614649772644,6.0,364.0,0,2,391,0,0,0,100,100,0
46,184,419,141,419,2,right+A,0.02282758615911007,0.13352461159229279,0.6443408131599426,0.02952025644481182,0.1697867214679718,1.0433948040008545,7.0,371.0,0,2,391,0,0,0,100,100,0
