decision,raw_frames,x,y,max_x,action,action_name,prob_0,prob_1,prob_2,prob_3,prob_4,action_entropy_nats,native_reward,native_reward_sum,no_progress_decisions,life,game_time,flag_get,terminated,truncated,game_score,score_gain,coins
1,4,40,79,40,3,right+B,0.03565302491188049,0.21899856626987457,0.10238822549581528,0.6052387356758118,0.0377214178442955,1.1123393774032593,0.0,0.0,1,2,400,0,0,0,0,0,0
2,8,43,79,43,3,right+B,0.035570673644542694,0.21903777122497559,0.10225701332092285,0.605468213558197,0.037666384130716324,1.111759901046753,3.0,3.0,0,2,400,0,0,0,0,0,0
3,12,46,93,46,4,right+A+B,0.03556426987051964,0.21905864775180817,0.10242541134357452,0.6051942110061646,0.03775744140148163,1.1123149394989014,3.0,6.0,0,2,400,0,0,0,0,0,0
4,16,51,109,51,2,right+A,0.03617201745510101,0.22074145078659058,0.1049911305308342,0.5992797017097473,0.03881566971540451,1.1231539249420166,5.0,11.0,0,2,400,0,0,0,0,0,0
5,20,57,121,57,3,right+B,0.03586240112781525,0.22077903151512146,0.10517783463001251,0.5993354916572571,0.03884514421224594,1.1227266788482666,5.0,16.0,0,2,399,0,0,0,0,0,0
6,24,64,122,64,3,right+B,0.03576649725437164,0.22190196812152863,0.10506013035774231,0.5982651114463806,0.0390063151717186,1.1238099336624146,7.0,23.0,0,2,399,0,0,0,0,0,0
7,28,71,113,71,3,right+B,0.03603775054216385,0.22419098019599915,0.10636499524116516,0.5939370393753052,0.03946922719478607,1.1303386688232422,7.0,30.0,0,2,399,0,0,0,0,0,0
8,32,78,94,78,3,right+B,0.03491350635886192,0.22228074073791504,0.1039876639842987,0.6005121469497681,0.0383058562874794,1.1179778575897217,7.0,37.0,0,2,399,0,0,0,0,0,0
9,36,85,79,85,1,right,0.03510211408138275,0.22081220149993896,0.10389149188995361,0.601799726486206,0.038394469767808914,1.1171234846115112,7.0,44.0,0,2,399,0,0,0,0,0,0
10,40,92,79,92,1,right,0.036440663039684296,0.22689500451087952,0.11154282838106155,0.5845881700515747,0.040533263236284256,1.1456615924835205,6.0,50.0,0,2,398,0,0,0,0,0,0
11,44,100,79,100,3,right+B,0.043060053139925,0.24964430928230286,0.14063027501106262,0.5151228308677673,0.051542628556489944,1.2522785663604736,8.0,58.0,0,2,398,0,0,0,0,0,0
12,48,109,79,109,1,right,0.05045866593718529,0.2677426338195801,0.20531798899173737,0.39558613300323486,0.08089467138051987,1.398850440979004,9.0,67.0,0,2,398,0,0,0,0,0,0
13,52,120,97,120,2,right+A,0.05056017264723778,0.27381816506385803,0.23848488926887512,0.3448614776134491,0.09227529913187027,1.4344654083251953,11.0,78.0,0,2,398,0,0,0,0,0,0
14,56,132,117,132,4,right+A+B,0.05012758821249008,0.26930850744247437,0.33606141805648804,0.21716094017028809,0.12734149396419525,1.463874101638794,12.0,90.0,0,2,398,0,0,0,0,0,0
15,60,144,132,144,3,right+B,0.046490538865327835,0.31966304779052734,0.27567827701568604,0.24402974545955658,0.11413837969303131,1.4543602466583252,11.0,101.0,0,2,397,0,0,0,0,0,0
16,64,156,134,156,2,right+A,0.03906889632344246,0.35857295989990234,0.1492301970720291,0.392293244600296,0.06083472818136215,1.3157135248184204,12.0,113.0,0,2,397,0,0,0,0,0,0
17,68,168,123,168,1,right,0.03676224872469902,0.33591657876968384,0.10665964335203171,0.4657561779022217,0.05490532144904137,1.2418255805969238,12.0,125.0,0,2,397,0,0,0,0,0,0
18,72,180,104,180,3,right+B,0.030864030122756958,0.29218828678131104,0.05530848726630211,0.5801239013671875,0.041515231132507324,1.074928641319275,12.0,137.0,0,2,397,0,0,0,0,0,0
19,76,192,84,192,3,right+B,0.022948170080780983,0.24435703456401825,0.0316445492208004,0.6696714162826538,0.031378891319036484,0.9173611402511597,12.0,149.0,0,2,397,0,0,0,0,0,0
20,80,200,79,200,1,right,0.042560942471027374,0.27914541959762573,0.0852263942360878,0.495900422334671,0.09716682136058807,1.274760365486145,7.0,156.0,0,2,396,0,0,0,0,0,0
21,84,207,93,207,2,right+A,0.041602808982133865,0.19787824153900146,0.2963337302207947,0.15646183490753174,0.3077233135700226,1.4661809206008911,7.0,163.0,0,2,396,0,0,0,0,0,0
22,88,214,109,214,2,right+A,0.023137489333748817,0.0985885038971901,0.4833250045776367,0.06544794887304306,0.3295010030269623,1.2112096548080444,7.0,170.0,0,2,396,0,0,0,0,0,0
23,92,221,123,221,2,right+A,0.006509433034807444,0.019573789089918137,0.6908708214759827,0.006951584480702877,0.2760944366455078,0.7551301121711731,7.0,177.0,0,2,396,0,0,0,0,0,0
24,96,228,133,228,2,right+A,0.00605654576793313,0.016838591545820236,0.6732261776924133,0.0044158995151519775,0.29946276545524597,0.7511036992073059,7.0,184.0,0,2,396,0,0,0,0,0,0
25,100,235,141,235,4,right+A+B,0.007227402180433273,0.021176695823669434,0.6660011410713196,0.004663652274757624,0.3009311258792877,0.7743833065032959,6.0,190.0,0,2,395,0,0,0,0,0,0
26,104,242,145,242,2,right+A,0.02656637504696846,0.09906159341335297,0.5247974395751953,0.058290671557188034,0.29128390550613403,1.1887433528900146,7.0,197.0,0,2,395,0,0,0,0,0,0
27,108,249,147,249,2,right+A,0.04167291149497032,0.22673968970775604,0.3186836242675781,0.24048714339733124,0.17241670191287994,1.479132890701294,7.0,204.0,0,2,395,0,0,0,0,0,0
28,112,256,145,256,1,right,0.04327104613184929,0.2668256461620331,0.2244776040315628,0.33505743741989136,0.13036827743053436,1.4557480812072754,7.0,211.0,0,2,395,0,0,0,0,0,0
29,116,263,143,263,1,right,0.042169228196144104,0.2843014597892761,0.17744359374046326,0.39905497431755066,0.09703075885772705,1.390841007232666,7.0,218.0,0,2,395,0,0,0,0,0,0
30,120,270,143,270,1,right,0.04793675243854523,0.292027086019516,0.20170840620994568,0.35435810685157776,0.10396963357925415,1.4309852123260498,6.0,224.0,0,2,394,0,0,0,0,0,0
31,124,277,138,277,1,right,0.050888542085886,0.289281964302063,0.26344358921051025,0.25846007466316223,0.13792584836483002,1.4847121238708496,7.0,231.0,0,2,394,0,0,0,0,0,0
32,128,284,123,284,2,right+A,0.04724026098847389,0.17740470170974731,0.46728360652923584,0.07005994766950607,0.23801149427890778,1.334407091140747,7.0,238.0,0,2,394,0,0,0,0,0,0
33,132,291,103,291,2,right+A,0.042197104543447495,0.14365075528621674,0.5182599425315857,0.05084853246808052,0.24504368007183075,1.2490301132202148,7.0,245.0,0,2,394,0,0,0,0,0,0
34,136,298,83,298,0,NOOP,0.05302512273192406,0.20356705784797668,0.4187234342098236,0.11552578210830688,0.20915861427783966,1.4208790063858032,7.0,252.0,0,2,394,0,0,0,0,0,0
35,140,305,96,305,1,right,0.0548502653837204,0.2761378288269043,0.14980854094028473,0.44019219279289246,0.07901117205619812,1.3607244491577148,6.0,258.0,0,2,393,0,0,0,0,0,0
36,144,312,99,312,1,right,0.029369674623012543,0.19356420636177063,0.05611737444996834,0.6940647959709167,0.026883993297815323,0.9337903261184692,8.0,266.0,0,2,393,0,0,0,100,100,0
37,148,319,94,319,3,right+B,0.023418007418513298,0.1652338057756424,0.04315188527107239,0.7513389587402344,0.016857370734214783,0.8046653270721436,7.0,273.0,0,2,393,0,0,0,100,100,0
38,152,326,80,326,1,right,0.02418890967965126,0.18588058650493622,0.06008978933095932,0.7112062573432922,0.018634524196386337,0.8883578777313232,7.0,280.0,0,2,393,0,0,0,100,100,0
39,156,334,79,334,3,right+B,0.021652869880199432,0.18136419355869293,0.06882184743881226,0.7142828106880188,0.013878275640308857,0.8765068054199219,8.0,288.0,0,2,393,0,0,0,100,100,0
40,160,343,79,343,3,right+B,0.030038990080356598,0.2123962938785553,0.11546774953603745,0.6204476356506348,0.02164933644235134,1.0627533197402954,8.0,296.0,0,2,392,0,0,0,100,100,0
41,164,354,79,354,3,right+B,0.03373764455318451,0.22366835176944733,0.15074662864208221,0.5641665458679199,0.027680857107043266,1.1567649841308594,11.0,307.0,0,2,392,0,0,0,100,100,0
42,168,366,97,366,2,right+A,0.03655802458524704,0.2161639779806137,0.1729271113872528,0.5416809320449829,0.032669954001903534,1.1994011402130127,12.0,319.0,0,2,392,0,0,0,100,100,0
43,172,378,115,378,3,right+B,0.037447717040777206,0.2231704741716385,0.16152708232402802,0.5429173111915588,0.03493740037083626,1.2010010480880737,12.0,331.0,0,2,392,0,0,0,100,100,0
44,176,390,109,390,3,right+B,0.04117880016565323,0.23266538977622986,0.43726956844329834,0.21955014765262604,0.06933615356683731,1.3502470254898071,12.0,343.0,0,2,392,0,0,0,100,100,0
45,180,402,90,402,2,right+A,0.016054218634963036,0.08210483938455582,0.7825769186019897,0.021898703649640083,0.09736526757478714,0.7739073038101196,11.0,354.0,0,2,391,0,0,0,100,100,0
46,184,413,79,413,2,right+A,0.017288031056523323,0.08649342507123947,0.7119700312614441,0.01877724938094616,0.16547125577926636,0.8960464000701904,11.0,365.0,0,2,391,0,0,0,100,100,0
