decision,raw_frames,x,y,max_x,action,action_name,prob_0,prob_1,prob_2,prob_3,prob_4,action_entropy_nats,native_reward,native_reward_sum,no_progress_decisions,life,game_time,flag_get,terminated,truncated,game_score,score_gain,coins,one_ups,custom_one_up_bonus,augmented_score_gain,flag_height_bonus,flag_touch_y,flag_score_tier,flag_top_tier,post_flag_frames,flag_resolution_complete,flag_resolution_status,objective_reward,objective_reward_sum
1,4,40,93,40,2,right+A,0.11526592075824738,0.36135390400886536,0.1551409214735031,0.22919858992099762,0.1390407383441925,1.5179213285446167,0.0,0.0,1,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
2,8,42,109,42,2,right+A,0.11520186066627502,0.3629721999168396,0.15473933517932892,0.22718100249767303,0.13990552723407745,1.5174000263214111,2.0,2.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
3,12,44,121,44,3,right+B,0.11597856134176254,0.36311766505241394,0.15784136950969696,0.22014617919921875,0.14291615784168243,1.5203341245651245,2.0,4.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
4,16,48,122,48,3,right+B,0.11584866046905518,0.36336371302604675,0.1566210240125656,0.2218795120716095,0.14228712022304535,1.5194370746612549,4.0,8.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
5,20,53,113,53,3,right+B,0.11556212604045868,0.3637266159057617,0.15532274544239044,0.22467046976089478,0.140718013048172,1.5178903341293335,4.0,12.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
6,24,58,94,58,2,right+A,0.11565903574228287,0.363391250371933,0.15527714788913727,0.22377929091453552,0.14189329743385315,1.518642544746399,5.0,17.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
7,28,65,79,65,1,right,0.115618035197258,0.3639734387397766,0.15473672747612,0.2247157245874405,0.14095613360404968,1.517702341079712,7.0,24.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
8,32,72,79,72,3,right+B,0.1155020222067833,0.3640941083431244,0.15438413619995117,0.224614679813385,0.14140509068965912,1.517643690109253,7.0,31.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
9,36,81,79,81,0,NOOP,0.11555694788694382,0.3642314076423645,0.15729893743991852,0.22152821719646454,0.14138446748256683,1.5186485052108765,9.0,40.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
10,40,88,97,88,4,right+A+B,0.11523161083459854,0.364123672246933,0.1562959998846054,0.22420045733451843,0.1401483416557312,1.5175668001174927,6.0,46.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
11,44,98,115,98,1,right,0.11506195366382599,0.3687381148338318,0.15689729154109955,0.2189047634601593,0.1403978019952774,1.5154564380645752,10.0,56.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
12,48,109,121,109,0,NOOP,0.11524102836847305,0.370318740606308,0.17280954122543335,0.1975446343421936,0.14408603310585022,1.5197747945785522,11.0,67.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
13,52,120,114,120,1,right,0.112640880048275,0.36929410696029663,0.19012561440467834,0.17607079446315765,0.15186861157417297,1.5215003490447998,11.0,78.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
14,56,132,94,132,2,right+A,0.11187073588371277,0.35643434524536133,0.2156076431274414,0.14544829726219177,0.1706390529870987,1.5256879329681396,12.0,90.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
15,60,143,79,143,2,right+A,0.10789189487695694,0.35205259919166565,0.2105555236339569,0.14460691809654236,0.18489305675029755,1.5275425910949707,10.0,100.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
16,64,150,79,150,4,right+A+B,0.10637266933917999,0.34428671002388,0.22273671627044678,0.1385248750448227,0.18807896971702576,1.5280475616455078,7.0,107.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
17,68,160,79,160,1,right,0.11198752373456955,0.3487415015697479,0.18104209005832672,0.1727859228849411,0.18544292449951172,1.537793517112732,10.0,117.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
18,72,171,97,171,4,right+A+B,0.11587042361497879,0.3495010435581207,0.1587934046983719,0.1835293471813202,0.1923057734966278,1.5375505685806274,11.0,128.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
19,76,183,115,183,1,right,0.11478923261165619,0.3559953570365906,0.12732142210006714,0.22149644792079926,0.18039754033088684,1.5213993787765503,12.0,140.0,0,2,397,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
20,80,195,121,195,1,right,0.11494208127260208,0.3497893214225769,0.10221806168556213,0.2628828287124634,0.17016777396202087,1.5017937421798706,11.0,151.0,0,2,396,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
21,84,207,114,207,4,right+A+B,0.11942653357982635,0.3423505127429962,0.11367814242839813,0.24337096512317657,0.18117383122444153,1.521363377571106,12.0,163.0,0,2,396,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
22,88,219,94,219,4,right+A+B,0.12042810767889023,0.3405810594558716,0.15985450148582458,0.19107258319854736,0.18806378543376923,1.545337200164795,12.0,175.0,0,2,396,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
23,92,230,79,230,2,right+A,0.10844715684652328,0.3053232431411743,0.27722880244255066,0.11067228764295578,0.19832849502563477,1.5232771635055542,11.0,186.0,0,2,396,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
24,96,236,79,236,0,NOOP,0.08351065963506699,0.23470056056976318,0.36795005202293396,0.04749716445803642,0.26634156703948975,1.4124948978424072,6.0,192.0,0,2,396,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
25,100,242,79,242,0,NOOP,0.09109410643577576,0.24478493630886078,0.3250046670436859,0.05424715578556061,0.2848691940307617,1.443835735321045,5.0,197.0,0,2,395,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
26,104,247,79,247,1,right,0.10107401758432388,0.27848368883132935,0.2624145448207855,0.08105529844760895,0.27697253227233887,1.4979791641235352,5.0,202.0,0,2,395,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
27,108,254,79,254,1,right,0.10850642621517181,0.3033016324043274,0.211638942360878,0.11539406329393387,0.26115894317626953,1.5313036441802979,7.0,209.0,0,2,395,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
28,112,261,79,261,3,right+B,0.11211822181940079,0.33345919847488403,0.1556224673986435,0.18377922475337982,0.21502090990543365,1.5428787469863892,7.0,216.0,0,2,395,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
29,116,269,79,269,0,NOOP,0.11591512709856033,0.3133145868778229,0.15848994255065918,0.13799196481704712,0.2742883563041687,1.5334643125534058,8.0,224.0,0,2,395,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
30,120,277,79,277,3,right+B,0.1174587681889534,0.33709266781806946,0.12878106534481049,0.1916072517633438,0.22506025433540344,1.5343126058578491,7.0,231.0,0,2,394,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
31,124,287,97,287,4,right+A+B,0.12017019093036652,0.31622886657714844,0.13093048334121704,0.1583147644996643,0.2743557095527649,1.531519889831543,10.0,241.0,0,2,394,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
