decision,raw_frames,x,y,max_x,action,action_name,prob_0,prob_1,prob_2,prob_3,prob_4,action_entropy_nats,native_reward,native_reward_sum,no_progress_decisions,life,game_time,flag_get,terminated,truncated,game_score,score_gain,coins
1,4,40,79,40,3,right+B,0.03565302491188049,0.21899856626987457,0.10238822549581528,0.6052387356758118,0.0377214178442955,1.1123393774032593,0.0,0.0,1,2,400,0,0,0,0,0,0
2,8,42,93,42,2,right+A,0.035570673644542694,0.21903777122497559,0.10225701332092285,0.605468213558197,0.037666384130716324,1.111759901046753,2.0,2.0,0,2,400,0,0,0,0,0,0
3,12,45,108,45,3,right+B,0.036201611161231995,0.2211957424879074,0.10489696264266968,0.5988872647285461,0.03881840407848358,1.1235337257385254,3.0,5.0,0,2,400,0,0,0,0,0,0
4,16,50,112,50,3,right+B,0.03579195216298103,0.2207239419221878,0.10490599274635315,0.5996800065040588,0.038898177444934845,1.1221448183059692,5.0,10.0,0,2,400,0,0,0,0,0,0
5,20,55,106,55,1,right,0.03597169369459152,0.22140231728553772,0.10623795539140701,0.5966953635215759,0.03969264030456543,1.1277992725372314,4.0,14.0,0,2,399,0,0,0,0,0,0
6,24,61,89,61,4,right+A+B,0.036503445357084274,0.22178517282009125,0.10593225806951523,0.5966206192970276,0.03915850445628166,1.1276888847351074,6.0,20.0,0,2,399,0,0,0,0,0,0
7,28,68,79,68,3,right+B,0.03533630445599556,0.22107546031475067,0.10285479575395584,0.6027037501335144,0.038029689341783524,1.1152193546295166,7.0,27.0,0,2,399,0,0,0,0,0,0
8,32,77,79,77,3,right+B,0.03529960662126541,0.22101610898971558,0.1019175797700882,0.6039465665817261,0.03782009705901146,1.1128133535385132,9.0,36.0,0,2,399,0,0,0,0,0,0
9,36,88,79,88,3,right+B,0.035627398639917374,0.22132068872451782,0.10484261810779572,0.5997661352157593,0.03844316676259041,1.1209182739257812,11.0,47.0,0,2,399,0,0,0,0,0,0
10,40,100,79,100,1,right,0.03675853833556175,0.2280604988336563,0.11143113672733307,0.5829447507858276,0.04080501198768616,1.1481796503067017,11.0,58.0,0,2,398,0,0,0,0,0,0
11,44,112,79,112,1,right,0.04980636388063431,0.26722657680511475,0.19707302749156952,0.41134628653526306,0.07454773783683777,1.3810864686965942,12.0,70.0,0,2,398,0,0,0,0,0,0
12,48,124,97,124,4,right+A+B,0.0513097308576107,0.26394301652908325,0.31716713309288025,0.24425089359283447,0.12332925200462341,1.4705743789672852,12.0,82.0,0,2,398,0,0,0,0,0,0
13,52,136,115,136,3,right+B,0.04656388238072395,0.2930309772491455,0.3071986734867096,0.2262103408575058,0.12699609994888306,1.4633545875549316,12.0,94.0,0,2,398,0,0,0,0,0,0
14,56,148,121,148,3,right+B,0.043995343148708344,0.3554297685623169,0.19052402675151825,0.32658275961875916,0.08346816152334213,1.3937232494354248,12.0,106.0,0,2,398,0,0,0,0,0,0
15,60,160,114,160,1,right,0.03725830093026161,0.3354053795337677,0.12310366332530975,0.44382742047309875,0.06040523201227188,1.276914119720459,11.0,117.0,0,2,397,0,0,0,0,0,0
16,64,172,94,172,3,right+B,0.03157492354512215,0.3206295967102051,0.0712088868021965,0.5338249206542969,0.04276158660650253,1.1318180561065674,12.0,129.0,0,2,397,0,0,0,0,0,0
17,68,184,79,184,3,right+B,0.024425173178315163,0.26396995782852173,0.03386770561337471,0.6453627943992615,0.03237442672252655,0.9505974054336548,12.0,141.0,0,2,397,0,0,0,0,0,0
18,72,196,79,196,1,right,0.029396813362836838,0.2573447525501251,0.04122709482908249,0.6293282508850098,0.04270303621888161,1.010548710823059,12.0,153.0,0,2,397,0,0,0,0,0,0
19,76,208,79,208,3,right+B,0.0446026548743248,0.27081212401390076,0.09605640918016434,0.4663366973400116,0.12219212204217911,1.3301366567611694,12.0,165.0,0,2,397,0,0,0,0,0,0
20,80,220,97,220,4,right+A+B,0.036559589207172394,0.16612084209918976,0.3625446856021881,0.11789658665657043,0.31687837839126587,1.4032281637191772,11.0,176.0,0,2,396,0,0,0,0,0,0
21,84,232,117,232,4,right+A+B,0.012409758754074574,0.040498264133930206,0.6042277216911316,0.02072923816740513,0.3221350312232971,0.9340001344680786,12.0,188.0,0,2,396,0,0,0,0,0,0
22,88,243,133,243,4,right+A+B,0.007879210636019707,0.02297758124768734,0.685827374458313,0.006209734361618757,0.27710604667663574,0.7706896662712097,11.0,199.0,0,2,396,0,0,0,0,0,0
23,92,243,147,243,2,right+A,0.01809147372841835,0.06667730212211609,0.5704694390296936,0.02667945623397827,0.31808239221572876,1.0343739986419678,0.0,199.0,1,2,396,0,0,0,0,0,0
24,96,245,154,245,1,right,0.040355220437049866,0.22445155680179596,0.32262492179870605,0.21118925511837006,0.2013789862394333,1.4809906482696533,2.0,201.0,0,2,396,0,0,0,0,0,0
25,100,249,150,249,3,right+B,0.032497767359018326,0.26708081364631653,0.14303360879421234,0.4671505391597748,0.09023728966712952,1.3147103786468506,3.0,204.0,0,2,395,0,0,0,0,0,0
26,104,254,143,254,3,right+B,0.02747979201376438,0.24551180005073547,0.10706551373004913,0.5621968507766724,0.05774600803852081,1.1712334156036377,5.0,209.0,0,2,395,0,0,0,0,0,0
27,108,261,143,261,3,right+B,0.029375484213232994,0.2593611776828766,0.12499196827411652,0.5229173302650452,0.06335403025150299,1.227381706237793,7.0,216.0,0,2,395,0,0,0,0,0,0
28,112,270,143,270,1,right,0.03266921266913414,0.26768288016319275,0.13418623805046082,0.49914875626564026,0.0663130134344101,1.2608476877212524,9.0,225.0,0,2,395,0,0,0,0,0,0
29,116,280,139,280,1,right,0.0471590980887413,0.28884753584861755,0.2276807576417923,0.32839062809944153,0.10792195051908493,1.4456177949905396,10.0,235.0,0,2,395,0,0,0,0,0,0
30,120,292,121,292,4,right+A+B,0.04685542359948158,0.2935108542442322,0.22875255346298218,0.31936728954315186,0.11151386797428131,1.4497911930084229,11.0,246.0,0,2,394,0,0,0,0,0,0
31,124,304,101,304,2,right+A,0.05335481837391853,0.2780182957649231,0.2726103663444519,0.2417689710855484,0.15424752235412598,1.4981449842453003,12.0,258.0,0,2,394,0,0,0,0,0,0
32,128,316,99,316,2,right+A,0.037443675100803375,0.10488550364971161,0.5637702345848083,0.03612532094120979,0.2577751874923706,1.152026653289795,12.0,270.0,0,2,394,0,0,0,0,0,0
33,132,328,103,328,1,right,0.06167235225439072,0.25907137989997864,0.27871137857437134,0.265768826007843,0.13477608561515808,1.5000932216644287,13.0,283.0,0,2,394,0,0,0,100,100,0
34,136,340,95,340,3,right+B,0.029753627255558968,0.1923545002937317,0.06373941898345947,0.689919650554657,0.024232791736721992,0.9433614015579224,12.0,295.0,0,2,394,0,0,0,100,100,0
35,140,352,79,352,3,right+B,0.015618212521076202,0.13550151884555817,0.02882111817598343,0.8122680187225342,0.007791134528815746,0.6447309851646423,11.0,306.0,0,2,393,0,0,0,100,100,0
36,144,364,79,364,1,right,0.014600904658436775,0.1468769758939743,0.05127061903476715,0.7785953879356384,0.008656027726829052,0.7317191362380981,12.0,318.0,0,2,393,0,0,0,100,100,0
37,148,376,79,376,3,right+B,0.020170465111732483,0.17729760706424713,0.08487921208143234,0.7027150988578796,0.014937566593289375,0.9055207371711731,12.0,330.0,0,2,393,0,0,0,100,100,0
38,152,388,79,388,3,right+B,0.03408627212047577,0.22576498985290527,0.17356126010417938,0.5319929718971252,0.03459443897008896,1.2072466611862183,12.0,342.0,0,2,393,0,0,0,100,100,0
