decision,raw_frames,x,y,max_x,action,action_name,prob_0,prob_1,prob_2,prob_3,prob_4,action_entropy_nats,native_reward,native_reward_sum,no_progress_decisions,life,game_time,flag_get,terminated,truncated,game_score,score_gain,coins
1,4,40,79,40,3,right+B,0.03565302491188049,0.21899856626987457,0.10238822549581528,0.6052387356758118,0.0377214178442955,1.1123393774032593,0.0,0.0,1,2,400,0,0,0,0,0,0
2,8,43,79,43,3,right+B,0.035570673644542694,0.21903777122497559,0.10225701332092285,0.605468213558197,0.037666384130716324,1.111759901046753,3.0,3.0,0,2,400,0,0,0,0,0,0
3,12,46,93,46,2,right+A,0.03556426987051964,0.21905864775180817,0.10242541134357452,0.6051942110061646,0.03775744140148163,1.1123149394989014,3.0,6.0,0,2,400,0,0,0,0,0,0
4,16,51,108,51,3,right+B,0.03617201745510101,0.22074145078659058,0.1049911305308342,0.5992797017097473,0.03881566971540451,1.1231539249420166,5.0,11.0,0,2,400,0,0,0,0,0,0
5,20,57,112,57,3,right+B,0.03586240112781525,0.22077903151512146,0.10517783463001251,0.5993354916572571,0.03884514421224594,1.1227266788482666,5.0,16.0,0,2,399,0,0,0,0,0,0
6,24,64,106,64,1,right,0.03566315397620201,0.21926920115947723,0.10408414900302887,0.6023209095001221,0.03866253048181534,1.11823570728302,7.0,23.0,0,2,399,0,0,0,0,0,0
7,28,71,89,71,3,right+B,0.0356513075530529,0.21918036043643951,0.1044665202498436,0.6020475029945374,0.038654278963804245,1.118760347366333,7.0,30.0,0,2,399,0,0,0,0,0,0
8,32,78,79,78,3,right+B,0.0355428010225296,0.22059282660484314,0.1046946570277214,0.6005841493606567,0.03858552128076553,1.1200847625732422,7.0,37.0,0,2,399,0,0,0,0,0,0
9,36,87,97,87,4,right+A+B,0.035940829664468765,0.22235390543937683,0.10535334050655365,0.597298264503479,0.03905367851257324,1.125386357307434,9.0,46.0,0,2,399,0,0,0,0,0,0
10,40,98,115,98,1,right,0.03917614370584488,0.23863045871257782,0.12241227179765701,0.5546963810920715,0.04508477449417114,1.192576289176941,10.0,56.0,0,2,398,0,0,0,0,0,0
11,44,110,121,110,2,right+A,0.050113845616579056,0.2715182602405548,0.19986410439014435,0.405313104391098,0.07319074869155884,1.3832110166549683,12.0,68.0,0,2,398,0,0,0,0,0,0
12,48,122,114,122,1,right,0.05208680406212807,0.2762235999107361,0.29158297181129456,0.2665936350822449,0.11351297795772552,1.4680685997009277,12.0,80.0,0,2,398,0,0,0,0,0,0
13,52,134,94,134,3,right+B,0.04874705523252487,0.28703072667121887,0.32405683398246765,0.2096855193376541,0.13047988712787628,1.4639778137207031,12.0,92.0,0,2,398,0,0,0,0,0,0
14,56,146,79,146,3,right+B,0.044944945722818375,0.3602053225040436,0.19332881271839142,0.3162246346473694,0.08529623597860336,1.3989790678024292,12.0,104.0,0,2,398,0,0,0,0,0,0
15,60,158,79,158,1,right,0.03980235755443573,0.35063108801841736,0.1356222927570343,0.41235455870628357,0.061589695513248444,1.3037017583847046,11.0,115.0,0,2,397,0,0,0,0,0,0
16,64,170,79,170,3,right+B,0.034192025661468506,0.3336213231086731,0.07976168394088745,0.508660614490509,0.043764375150203705,1.164128303527832,12.0,127.0,0,2,397,0,0,0,0,0,0
17,68,182,79,182,3,right+B,0.026689961552619934,0.2832583487033844,0.03894492983818054,0.6176273226737976,0.03347945585846901,0.9917508363723755,12.0,139.0,0,2,397,0,0,0,0,0,0
18,72,194,79,194,1,right,0.030294550582766533,0.2654915153980255,0.04285286366939545,0.616000235080719,0.04536083713173866,1.031769871711731,12.0,151.0,0,2,397,0,0,0,0,0,0
19,76,206,79,206,3,right+B,0.04287049546837807,0.2785336375236511,0.08165553957223892,0.4937892258167267,0.10315112769603729,1.2783715724945068,12.0,163.0,0,2,397,0,0,0,0,0,0
20,80,218,97,218,2,right+A,0.03802909702062607,0.1712995171546936,0.3517634868621826,0.1222386360168457,0.316669225692749,1.4151402711868286,11.0,174.0,0,2,396,0,0,0,0,0,0
21,84,230,117,230,4,right+A+B,0.01181630976498127,0.03978661447763443,0.5965793132781982,0.018966756761074066,0.33285099267959595,0.9302444458007812,12.0,186.0,0,2,396,0,0,0,0,0,0
22,88,242,133,242,4,right+A+B,0.007128002122044563,0.020212596282362938,0.6840305328369141,0.005327135790139437,0.2833017408847809,0.7590591907501221,12.0,198.0,0,2,396,0,0,0,0,0,0
23,92,254,147,254,4,right+A+B,0.01650290936231613,0.0584581159055233,0.6018911600112915,0.021968433633446693,0.30117926001548767,0.9845960140228271,12.0,210.0,0,2,396,0,0,0,0,0,0
24,96,266,156,266,4,right+A+B,0.037133801728487015,0.2001451998949051,0.35504627227783203,0.17175836861133575,0.23591633141040802,1.4552286863327026,12.0,222.0,0,2,396,0,0,0,0,0,0
25,100,278,162,278,4,right+A+B,0.04211387783288956,0.298405259847641,0.18361200392246246,0.37443092465400696,0.10143790394067764,1.405405044555664,11.0,233.0,0,2,395,0,0,0,0,0,0
26,104,290,163,290,3,right+B,0.04072125628590584,0.29373034834861755,0.14898915588855743,0.4392532408237457,0.07730606943368912,1.333120346069336,12.0,245.0,0,2,395,0,0,0,0,0,0
27,108,302,151,302,3,right+B,0.05448939651250839,0.24416381120681763,0.3610498905181885,0.17970170080661774,0.16059519350528717,1.4727741479873657,12.0,257.0,0,2,395,0,0,0,0,0,0
28,112,311,143,311,2,right+A,0.05204370617866516,0.18405377864837646,0.4361438751220703,0.11877903342247009,0.20897957682609558,1.4074639081954956,9.0,266.0,0,2,395,0,0,0,0,0,0
29,116,318,143,318,2,right+A,0.05506180226802826,0.2601282000541687,0.18678681552410126,0.4161052107810974,0.08191794157028198,1.393122673034668,7.0,273.0,0,2,395,0,0,0,0,0,0
30,120,326,143,326,4,right+A+B,0.04452234134078026,0.23522533476352692,0.14051860570907593,0.5239443778991699,0.05578935891389847,1.2543991804122925,7.0,280.0,0,2,394,0,0,0,0,0,0
31,124,335,143,335,1,right,0.032239656895399094,0.2072225660085678,0.08584515750408173,0.6505938172340393,0.024098863825201988,1.0171104669570923,9.0,289.0,0,2,394,0,0,0,0,0,0
32,128,346,143,346,3,right+B,0.026870666071772575,0.18449899554252625,0.08094333112239838,0.6903364062309265,0.01735062338411808,0.9386633634567261,11.0,300.0,0,2,394,0,0,0,0,0,0
33,132,358,143,358,3,right+B,0.030604304745793343,0.21120242774486542,0.12301202118396759,0.6140347719192505,0.021146517246961594,1.0738945007324219,12.0,312.0,0,2,394,0,0,0,0,0,0
34,136,370,161,370,2,right+A,0.03689083829522133,0.23832958936691284,0.18568237125873566,0.5094087719917297,0.029688483104109764,1.2241703271865845,12.0,324.0,0,2,394,0,0,0,0,0,0
35,140,382,181,382,2,right+A,0.037674009799957275,0.25671449303627014,0.35931381583213806,0.29575422406196594,0.05054339021444321,1.3515454530715942,11.0,335.0,0,2,393,0,0,0,0,0,0
36,144,394,197,394,2,right+A,0.018746692687273026,0.10881690680980682,0.7316499948501587,0.04223788157105446,0.0985485315322876,0.9065388441085815,12.0,347.0,0,2,393,0,0,0,0,0,0
37,148,406,211,406,2,right+A,0.007950901985168457,0.044373318552970886,0.834463357925415,0.007594955153763294,0.10561754554510117,0.6021628975868225,12.0,359.0,0,2,393,0,0,0,0,0,0
38,152,418,220,418,2,right+A,0.019651606678962708,0.10629032552242279,0.6880092024803162,0.03169555589556694,0.1543532758951187,0.9705748558044434,12.0,371.0,0,2,393,0,0,0,0,0,0
39,156,430,226,430,2,right+A,0.04805953800678253,0.2715260088443756,0.34766098856925964,0.2090442180633545,0.12370920181274414,1.4529049396514893,12.0,383.0,0,2,393,0,0,0,0,0,0
40,160,442,227,442,1,right,0.0467478409409523,0.324018657207489,0.2000497579574585,0.34817591309547424,0.08100782334804535,1.4011917114257812,11.0,394.0,0,2,392,0,0,0,0,0,0
41,164,454,215,454,2,right+A,0.039719391614198685,0.3374989628791809,0.13213451206684113,0.4422471821308136,0.048399917781353,1.269542932510376,12.0,406.0,0,2,392,0,0,0,0,0,0
42,168,466,195,466,3,right+B,0.033287469297647476,0.3104979991912842,0.0889352560043335,0.53859943151474,0.028679778799414635,1.1267585754394531,12.0,418.0,0,2,392,0,0,0,0,0,0
43,172,478,175,478,3,right+B,0.022125715389847755,0.31489619612693787,0.05349264666438103,0.5941576957702637,0.015327784232795238,0.9781912565231323,12.0,430.0,0,2,392,0,0,0,0,0,0
44,176,490,155,490,3,right+B,0.0163193978369236,0.3104668855667114,0.02968846634030342,0.6342554688453674,0.009269730187952518,0.866891622543335,12.0,442.0,0,2,392,0,0,0,0,0,0
45,180,502,135,502,3,right+B,0.013003417290747166,0.2704183757305145,0.020712004974484444,0.6891324520111084,0.006733760703355074,0.7806704044342041,11.0,453.0,0,2,391,0,0,0,0,0,0
46,184,514,115,514,2,right+A,0.022605502977967262,0.33800095319747925,0.05301639065146446,0.5645207166671753,0.021856479346752167,1.0143578052520752,12.0,465.0,0,2,391,0,0,0,0,0,0
