decision,raw_frames,x,y,max_x,action,action_name,prob_0,prob_1,prob_2,prob_3,prob_4,action_entropy_nats,native_reward,native_reward_sum,no_progress_decisions,life,game_time,flag_get,terminated,truncated,game_score,score_gain,coins
1,4,40,93,40,4,right+A+B,0.03565302491188049,0.21899856626987457,0.10238822549581528,0.6052387356758118,0.0377214178442955,1.1123393774032593,0.0,0.0,1,2,400,0,0,0,0,0,0
2,8,42,108,42,1,right,0.036289751529693604,0.22131319344043732,0.10470009595155716,0.5989422798156738,0.03875470161437988,1.1233803033828735,2.0,2.0,0,2,400,0,0,0,0,0,0
3,12,44,112,44,3,right+B,0.035388462245464325,0.2194441556930542,0.10246051847934723,0.6047443151473999,0.03796258568763733,1.1128385066986084,2.0,4.0,0,2,400,0,0,0,0,0,0
4,16,48,106,48,3,right+B,0.03586822748184204,0.22095564007759094,0.10594025254249573,0.597899317741394,0.03933655098080635,1.1255831718444824,4.0,8.0,0,2,400,0,0,0,0,0,0
5,20,52,89,52,0,NOOP,0.036056239157915115,0.22103333473205566,0.10467106103897095,0.5996136665344238,0.03862566128373146,1.1220413446426392,3.0,11.0,0,2,399,0,0,0,0,0,0
6,24,57,79,57,3,right+B,0.035327084362506866,0.22109676897525787,0.10353273153305054,0.6018029451370239,0.03824041783809662,1.1169919967651367,5.0,16.0,0,2,399,0,0,0,0,0,0
7,28,63,93,63,4,right+A+B,0.03543858975172043,0.22058987617492676,0.10356532782316208,0.6019940972328186,0.03841215372085571,1.1173303127288818,6.0,22.0,0,2,399,0,0,0,0,0,0
8,32,70,108,70,1,right,0.03563016280531883,0.22155815362930298,0.10414472967386246,0.6003339886665344,0.0383329838514328,1.1196402311325073,7.0,29.0,0,2,399,0,0,0,0,0,0
9,36,77,114,77,4,right+A+B,0.035720646381378174,0.22015728056430817,0.10649580508470535,0.5985749363899231,0.03905133903026581,1.124553918838501,7.0,36.0,0,2,399,0,0,0,0,0,0
10,40,84,112,84,3,right+B,0.03502169996500015,0.22071100771427155,0.10469456762075424,0.6010180711746216,0.03855472430586815,1.1186411380767822,6.0,42.0,0,2,398,0,0,0,0,0,0
11,44,91,100,91,3,right+B,0.035869792103767395,0.2262844741344452,0.10612978786230087,0.5932881832122803,0.03842771798372269,1.1286547183990479,7.0,49.0,0,2,398,0,0,0,0,0,0
12,48,98,79,98,3,right+B,0.04001734405755997,0.24268649518489838,0.12918627262115479,0.5405688881874084,0.04754099249839783,1.2141531705856323,7.0,56.0,0,2,398,0,0,0,0,0,0
13,52,106,97,106,2,right+A,0.048367939889431,0.27094510197639465,0.18655513226985931,0.4230934977531433,0.07103831321001053,1.3653367757797241,8.0,64.0,0,2,398,0,0,0,0,0,0
14,56,116,115,116,3,right+B,0.052212659269571304,0.2775793969631195,0.22802047431468964,0.3563704788684845,0.08581700176000595,1.4254249334335327,10.0,74.0,0,2,398,0,0,0,0,0,0
15,60,127,121,127,3,right+B,0.05324508249759674,0.28247612714767456,0.2940022647380829,0.2630164921283722,0.10725997388362885,1.463889718055725,10.0,84.0,0,2,397,0,0,0,0,0,0
16,64,139,114,139,0,NOOP,0.04873577505350113,0.29152339696884155,0.3287234604358673,0.20844541490077972,0.12257189303636551,1.4564508199691772,12.0,96.0,0,2,397,0,0,0,0,0,0
17,68,151,94,151,3,right+B,0.04532729461789131,0.3646634817123413,0.18896162509918213,0.32165712118148804,0.07939048856496811,1.388922929763794,12.0,108.0,0,2,397,0,0,0,0,0,0
18,72,163,79,163,3,right+B,0.038191501051187515,0.34175530076026917,0.12642553448677063,0.4338468313217163,0.05978081747889519,1.2837872505187988,12.0,120.0,0,2,397,0,0,0,0,0,0
19,76,175,79,175,1,right,0.03375723585486412,0.3299953043460846,0.07694033533334732,0.5163982510566711,0.04290887340903282,1.1539593935012817,12.0,132.0,0,2,397,0,0,0,0,0,0
20,80,187,79,187,3,right+B,0.02503812313079834,0.25562071800231934,0.03521808981895447,0.6521326303482056,0.03199038654565811,0.9477656483650208,11.0,143.0,0,2,396,0,0,0,0,0,0
21,84,199,79,199,1,right,0.03237086161971092,0.26592758297920227,0.048581480979919434,0.6036543846130371,0.04946567863225937,1.0636268854141235,12.0,155.0,0,2,396,0,0,0,0,0,0
22,88,211,79,211,1,right,0.04649844020605087,0.27129292488098145,0.15254764258861542,0.36744123697280884,0.16221970319747925,1.446346640586853,12.0,167.0,0,2,396,0,0,0,0,0,0
23,92,223,97,223,2,right+A,0.028956938534975052,0.12281892448663712,0.44647085666656494,0.0913107767701149,0.3104424476623535,1.3018395900726318,12.0,179.0,0,2,396,0,0,0,0,0,0
24,96,235,117,235,2,right+A,0.009586193598806858,0.030026251450181007,0.6540384292602539,0.012149268761277199,0.2941998839378357,0.8410478234291077,12.0,191.0,0,2,396,0,0,0,0,0,0
25,100,242,133,243,2,right+A,0.007941970601677895,0.023037968203425407,0.6664869785308838,0.006367600988596678,0.29616549611091614,0.788271427154541,7.0,198.0,0,2,395,0,0,0,0,0,0
26,104,243,145,243,1,right,0.028227366507053375,0.11924748867750168,0.4905838370323181,0.0798497423529625,0.28209155797958374,1.2624826431274414,0.0,198.0,1,2,395,0,0,0,0,0,0
27,108,245,144,245,1,right,0.03921791538596153,0.24899975955486298,0.2593546509742737,0.30855557322502136,0.14387209713459015,1.4649711847305298,2.0,200.0,0,2,395,0,0,0,0,0,0
28,112,249,143,249,1,right,0.02872662991285324,0.2510460317134857,0.12128189206123352,0.5330718755722046,0.06587353348731995,1.219346046447754,4.0,204.0,0,2,395,0,0,0,0,0,0
29,116,253,143,253,3,right+B,0.0309971421957016,0.25928211212158203,0.13642609119415283,0.5056162476539612,0.06767845153808594,1.2565017938613892,4.0,208.0,0,2,395,0,0,0,0,0,0
30,120,260,143,260,3,right+B,0.03150777518749237,0.2628524601459503,0.1358434408903122,0.5037882328033447,0.06600803136825562,1.2561354637145996,6.0,214.0,0,2,394,0,0,0,0,0,0
31,124,268,143,268,3,right+B,0.034861840307712555,0.27556926012039185,0.14655326306819916,0.4711126983165741,0.07190301269292831,1.2974975109100342,8.0,222.0,0,2,394,0,0,0,0,0,0
